Pickup_latitude,Pickup_longitude,duration,total_adjusted,total,Fare_amount,Tip_amount,Trip_distance,RateCodeID
40.67296219,-73.97641754,24.42,35.595,37.05,29.5,7.55,9.7,1
40.8035202,-73.96522522,28.07,35.335,36.67,29.5,7.17,8.9,1
40.68420029,-73.99723816,33.2,34.42,35.56,29.5,6.06,7.6,1
40.72212982,-73.95769501,23.53,34.193,35.66,29.5,6.16,9.78,1
40.66819763,-73.95252228,26.28,34.1515,35.56,29.5,6.06,9.39,1
40.68931961,-73.98125458,18.72,34.06,35.56,29.5,6.06,10,1
40.72154236,-73.95818329,38.1,33.435,34.5,29.5,5,7.1,1
40.78054047,-73.90976715,25.08,32.0735,33.5,29.5,4,9.51,1
40.69324493,-73.97386169,21.23,31.973,33.5,29.5,4,10.18,1
40.83636093,-73.943367,34.05,31.9005,33,29.5,3.5,7.33,1
40.69654083,-73.98426056,14.45,31.8845,33.5,29.5,4,10.77,1
40.72940063,-73.82550049,21.2,31.553,33.08,29.5,3.58,10.18,1
40.80826569,-73.91640472,25.95,31.0885,32.5,29.5,3,9.41,1
40.80290222,-73.95185089,34.43,30.1875,31.5,29.5,2,8.75,1
40.68244171,-73.93157196,45,28.543,29.5,29.5,0,6.38,1
40.78966522,-73.95444489,42.25,28.525,29.5,29.5,0,6.5,1
40.57970047,-73.96811676,39.18,28.42,29.5,29.5,0,7.2,1
40.86740875,-73.92224121,37.42,28.42,29.5,29.5,0,7.2,1
40.68542099,-73.9785614,29.82,28.2655,29.5,29.5,0,8.23,1
40.67381287,-73.98256683,34.3,28.255,29.5,29.5,0,8.3,1
40.67534637,-73.97103882,36.08,28.2415,29.5,29.5,0,8.39,1
40.67363358,-73.98258972,31.15,28.186,29.5,29.5,0,8.76,1
40.68416977,-73.97743225,34.8,28.138,29.5,29.5,0,9.08,1
40.69632721,-73.99450684,26.03,28.108,29.5,29.5,0,9.28,1
40.69984436,-73.9908371,29.4,28.105,29.5,29.5,0,9.3,1
40.70254135,-73.9903717,26.6,28.105,29.5,29.5,0,9.3,1
40.69870377,-73.80780029,23.72,28.018,29.5,29.5,0,9.88,1
40.75853729,-73.91931152,21.93,27.9715,29.5,29.5,0,10.19,1
40.721035,-73.95530701,20.4,27.9475,29.5,29.5,0,10.35,1
40.67522812,-73.9770813,30.38,36.6245,37.94,29,8.94,8.77,1
40.84079742,-73.94010162,23.95,34.6195,36.07,29,7.07,9.67,1
40.67609024,-73.96112061,42.42,34.0265,35,29,6,6.49,1
40.8413887,-73.94251251,33.33,33.987,35.16,29,6.16,7.82,1
40.74757385,-73.95600128,42.32,33.949,34.96,29,5.96,6.74,1
40.68289185,-73.97648621,29.48,33.8225,35.06,29,6.06,8.25,1
40.66155243,-73.99695587,22.7,33.6185,35.06,29,6.06,9.61,1
40.69771194,-73.81116486,18.87,33.5875,34.96,29,5.96,9.15,5
40.69349289,-73.98872375,23.23,33.5365,34.96,29,5.96,9.49,1
40.71495056,-73.95170593,17.73,33.52,35.05,29,6.05,10.2,1
40.75610352,-73.92462158,36.92,31.8345,33,29,4,7.77,1
40.79640198,-73.94329071,49.33,31.7815,32.44,29,3.44,4.39,1
40.75878525,-73.95232391,31.12,30.7655,32,29,3,8.23,1
40.80828094,-73.94068909,47.78,28.3055,29,29,0,4.63,1
40.67407227,-73.98406982,42.03,27.956,29,29,0,6.96,1
40.83974838,-73.94075012,32.3,27.9455,29,29,0,7.03,1
40.8031044,-73.95842743,37.18,27.887,29,29,0,7.42,1
40.80317688,-73.93670654,38.22,27.785,29,29,0,8.1,1
40.6814003,-73.98028564,30.22,27.68,29,29,0,8.8,5
40.69604874,-73.98992157,23.27,27.572,29,29,0,9.52,1
40.70072556,-73.80757141,22.73,27.5075,29,29,0,9.95,1
40.86171341,-73.9300766,18.65,27.464,29,29,0,10.24,1
40.69728088,-73.99504089,16.45,27.446,29,29,0,10.36,1
40.7337265,-73.87020874,13.48,27.416,29,29,0,10.56,1
40.64260483,-73.94771576,25.82,36.066,37.44,28.5,8.94,9.16,1
40.70954514,-73.94871521,36.73,34.791,35.82,28.5,7.32,6.86,1
40.67790604,-73.98265076,30.05,34.56,35.82,28.5,7.32,8.4,1
40.69313431,-73.99089813,40,33.435,34.56,28.5,6.06,7.5,1
40.69041824,-73.99207306,38.3,33.2095,34.36,28.5,5.86,7.67,1
40.71015167,-73.96343231,29.37,33.2,34.46,28.5,5.96,8.4,1
40.68063736,-73.94089508,36.25,33.165,34.35,28.5,5.85,7.9,1
40.68943787,-73.99258423,33.88,33.15,34.35,28.5,5.85,8,1
40.85510635,-73.92952728,25.47,33.0905,34.46,28.5,5.96,9.13,1
40.6890831,-73.95729065,23.4,33.089,34.46,28.5,5.96,9.14,1
40.71095657,-73.95149231,21.58,33.035,34.46,28.5,5.96,9.5,1
40.67806244,-73.97303772,26.6,33.034,34.36,28.5,5.86,8.84,1
40.86758423,-73.92153931,23.28,32.9725,34.36,28.5,5.86,9.25,1
40.63154602,-73.96652985,52,32.6975,32.9,28.5,4.4,1.35,1
40.6824379,-73.9619751,26.02,30.2085,31.5,28.5,3,8.61,1
40.71119308,-73.96334076,24.48,30.1215,31.5,28.5,3,9.19,1
40.75640106,-73.93003845,27.58,29.0675,30.5,28.5,2,9.55,1
40.69197083,-73.99118042,42.92,27.576,28.5,28.5,0,6.16,1
40.68596649,-73.99095154,43.27,27.5385,28.5,28.5,0,6.41,1
40.87733841,-73.86603546,33.63,27.2475,28.5,28.5,0,8.35,1
40.69307709,-73.98873138,34.13,27.219,28.5,28.5,0,8.54,1
40.80644226,-73.96429443,26.95,27.21,28.5,28.5,0,8.6,1
40.75596619,-73.92801666,27.25,27.2055,28.5,28.5,0,8.63,1
40.80908585,-73.95183563,26.85,27.189,28.5,28.5,0,8.74,1
40.70049667,-73.80767822,21.32,27.0825,28.5,28.5,0,9.45,1
40.74676514,-73.89147949,19.17,27.0465,28.5,28.5,0,9.69,1
40.77056885,-73.90287781,24.8,33.5695,34.87,28,6.87,8.67,1
40.67642212,-73.93984985,38.23,32.761,33.76,28,5.76,6.66,1
40.68912125,-73.98632813,33.68,32.647,33.76,28,5.76,7.42,1
40.63941193,-73.96854401,20.68,32.486,33.86,28,5.86,9.16,1
40.63455582,-74.02359009,17.05,31.024,32.5,28,4.5,9.84,1
40.68199539,-74.01478577,22.6,29.572,31,28,3,9.52,1
40.81044769,-73.94364929,28.28,28.788,30,28,2,8.08,1
40.71756363,-73.95794678,26.07,28.3185,29.7,28,1.7,9.21,1
40.68442535,-73.94010925,28.75,27.7205,29,28,1,8.53,1
40.71776581,-73.95774078,31.97,26.9125,28,28,0,7.25,1
40.6914711,-73.98725891,33.72,26.899,28,28,0,7.34,1
40.69997025,-73.99357605,34.77,26.8585,28,28,0,7.61,1
40.67986679,-73.99539948,29.52,26.7865,28,28,0,8.09,1
40.83289719,-73.94586945,26.72,26.755,28,28,0,8.3,1
40.82700348,-73.92420959,25.73,26.746,28,28,0,8.36,1
40.6580925,-73.98246002,25.38,26.6665,28,28,0,8.89,1
40.80464172,-73.95585632,22.7,26.6455,28,28,0,9.03,1
40.76688385,-73.92132568,25.83,26.6125,28,28,0,9.25,1
40.70937347,-73.96417999,24.48,26.587,28,28,0,9.42,1
40.71731949,-73.83483124,20.65,26.575,28,28,0,9.5,1
40.74946213,-73.8261261,19.28,26.569,28,28,0,9.54,1
40.84153366,-73.94187164,21.35,26.563,28,28,0,9.58,1
40.70138168,-73.98178864,21.48,26.515,28,28,0,9.9,1
40.67897034,-73.99578094,26.4,34.88,36.14,27.5,8.64,8.4,1
40.69113922,-73.96643066,19.72,34.61,35.99,27.5,8.49,9.2,1
40.70565033,-73.92132568,22.42,33.35,34.7,27.5,7.2,9,1
40.68159103,-73.96720123,20.83,33.32,34.7,27.5,7.2,9.2,1
40.68406296,-73.98152924,37.68,32.495,33.5,27.5,6,6.7,1
40.69255829,-73.94862366,40.07,32.19,33.15,27.5,5.65,6.4,1
40.71973038,-73.95556641,23.68,32.171,33.5,27.5,6,8.86,1
40.68590546,-73.98829651,34.55,32.17,33.16,27.5,5.66,6.6,1
40.78775024,-73.94753265,30.33,32.0605,33.16,27.5,5.66,7.33,1
40.67014313,-73.97888184,25.65,31.988,33.26,27.5,5.76,8.48,1
40.71058655,-73.96385193,24.73,31.9385,33.26,27.5,5.76,8.81,1
40.79099274,-73.95141602,28.72,31.924,33.16,27.5,5.66,8.24,1
40.71361542,-73.9619751,18.68,31.8425,33.26,27.5,5.76,9.45,1
40.71978378,-73.95565033,17.2,31.823,33.26,27.5,5.76,9.58,1
40.70241928,-73.98681641,24.62,31.324,32.5,27.5,5,7.84,1
40.84044647,-73.94306946,28.22,29.8075,31,27.5,3.5,7.95,1
40.68512726,-73.92951965,20.5,28.135,29.5,27.5,2,9.1,1
40.73378372,-73.95429993,24.27,27.4025,28.7,27.5,1.2,8.65,1
40.71764374,-73.96240997,39.78,26.6525,27.5,27.5,0,5.65,1
40.70233154,-73.98647308,36.3,26.4455,27.5,27.5,0,7.03,1
40.69383621,-73.98696899,34.8,26.417,27.5,27.5,0,7.22,1
40.75531006,-73.92199707,32.32,26.345,27.5,27.5,0,7.7,1
40.68688583,-73.97164154,30.12,26.336,27.5,27.5,0,7.76,1
40.69775772,-73.92818451,34.25,26.3285,27.5,27.5,0,7.81,1
40.83408737,-73.94488525,24.63,26.2775,27.5,27.5,0,8.15,1
40.68468857,-73.97779083,21.73,26.18,27.5,27.5,0,8.8,1
40.82386017,-73.94450378,22.83,26.174,27.5,27.5,0,8.84,1
40.68521881,-74.00259399,21.37,26.1455,27.5,27.5,0,9.03,1
40.75586319,-73.92359161,21.62,26.1335,27.5,27.5,0,9.11,1
40.75958633,-73.83042145,18.35,26.1095,27.5,27.5,0,9.27,1
40.6521759,-73.92465973,37.02,38.22,39,27,12,5.2,1
40.82060242,-73.95462799,30.03,34.2135,35.34,27,8.34,7.51,1
40.8413353,-73.94254303,33.78,34.203,35.34,27,8.34,7.58,1
40.82209778,-73.95005035,25.65,32.8,34,27,7,8,1
40.77427292,-73.90795135,21,32.3245,33.67,27,6.67,8.97,1
40.80886459,-73.94477081,41.82,31.7995,32.56,27,5.56,5.07,1
40.71776962,-73.95787048,32.52,31.571,32.66,27,5.66,7.26,1
40.69299316,-73.98737335,26.43,31.5515,32.66,27,5.66,7.39,1
40.68392944,-73.99855804,29.58,31.504,32.56,27,5.56,7.04,1
40.61666489,-73.93040466,28.17,31.424,32.66,27,5.66,8.24,1
40.67708588,-74.00080109,20.75,31.3115,32.66,27,5.66,8.99,1
40.70255661,-73.98957062,16.4,31.2425,32.66,27,5.66,9.45,1
40.85349655,-73.93229675,19.48,31.2,32.55,27,5.55,9,1
40.68580246,-73.99106598,39.37,30.202,31,27,4,5.32,1
40.69459152,-73.99441528,19.83,30.132,31.5,27,4.5,9.12,1
40.65044022,-73.88565826,36.62,29.1,30,27,3,6,1
40.68013382,-73.95898438,36.13,28.57,29.5,27,2.5,6.2,1
40.80946732,-73.95941162,29.27,27.997,29.2,27,2.2,8.02,1
40.81246185,-73.93789673,32.6,27.6585,28.8,27,1.8,7.61,1
40.7221489,-73.95875549,34.13,26.8165,28,27,1,7.89,1
40.65003204,-73.93188477,41.72,26.1975,27,27,0,5.35,1
40.6890831,-73.93275452,34.22,26.088,27,27,0,6.08,5
40.80679321,-73.96082306,39.87,26.064,27,27,0,6.24,1
40.8072319,-73.96971893,27.72,26.0505,27,27,0,6.33,5
40.68579102,-74.0014267,35.43,26.0415,27,27,0,6.39,1
40.68294144,-73.9765625,30.23,25.962,27,27,0,6.92,1
40.6778717,-73.97286224,29.73,25.836,27,27,0,7.76,1
40.75675964,-73.91433716,26.8,25.8045,27,27,0,7.97,1
40.79873276,-73.94142914,25.97,25.803,27,27,0,7.98,1
40.68377686,-73.97623444,27.87,25.794,27,27,0,8.04,1
40.68308258,-73.97674561,26.35,25.77,27,27,0,8.2,1
40.74761581,-73.89359283,13.67,25.554,27,27,0,9.64,1
40.73421097,-73.86923981,33.87,33.7315,34.69,26.5,8.19,6.39,1
40.79276276,-73.94093323,30.6,32.249,33.32,26.5,6.82,7.14,1
40.8406601,-73.94015503,26.93,32.1335,33.32,26.5,6.82,7.91,1
40.75001907,-73.93966675,28.7,31.345,32.5,26.5,6,7.7,1
40.69034958,-73.99458313,20.5,31.12,32.5,26.5,6,9.2,1
40.6750145,-73.9814682,33.08,30.997,31.96,26.5,5.46,6.42,1
40.7024498,-73.98688507,32.93,30.844,31.96,26.5,5.46,7.44,1
40.68992615,-73.99266815,34.6,30.76,31.96,26.5,5.46,8,1
40.82758713,-73.94950104,22.35,29.285,30.5,26.5,4,8.1,1
40.79073334,-73.95368958,17.8,27.1155,28.5,26.5,2,9.23,1
40.76377487,-73.91516113,35.67,25.528,26.5,26.5,0,6.48,1
40.67214203,-74.01043701,37.22,25.5175,26.5,26.5,0,6.55,1
40.68825531,-73.98204803,35.12,25.4995,26.5,26.5,0,6.67,1
40.69300079,-73.93751526,33.25,25.42,26.5,26.5,0,7.2,1
40.74725723,-73.88881683,25.38,25.3885,26.5,26.5,0,7.41,1
40.68265152,-73.99318695,29.3,25.3165,26.5,26.5,0,7.89,1
40.81457901,-73.9405899,23.58,25.291,26.5,26.5,0,8.06,1
40.74871063,-73.87730408,26.4,25.285,26.5,26.5,0,8.1,1
40.72029877,-73.95510101,25.35,25.2655,26.5,26.5,0,8.23,1
40.82171249,-73.94586945,23.37,25.2505,26.5,26.5,0,8.33,1
40.79036713,-73.94763184,26.25,25.2355,26.5,26.5,0,8.43,1
40.8065834,-73.96485138,22.55,25.204,26.5,26.5,0,8.64,1
40.79589081,-73.9352417,19.97,25.168,26.5,26.5,0,8.88,1
40.71406555,-73.9514389,17.63,25.132,26.5,26.5,0,9.12,1
40.73931885,-73.78669739,16.73,25.123,26.5,26.5,0,9.18,1
40.77513123,-73.91223145,15.27,25.111,26.5,26.5,0,9.26,1
40.80289459,-73.93385315,18.17,33.7175,35,26,9,8.55,1
40.72195053,-73.95777893,27.97,33.011,34.19,26,8.19,7.86,1
40.67211151,-73.98382568,28.35,31.578,32.7,26,6.7,7.48,1
40.74746323,-73.94430542,41.12,30.912,31.56,26,5.56,4.32,1
40.68035889,-73.94844055,25.68,30.8,32,26,6,8,1
40.68693542,-73.9771347,41.67,30.72,31.35,26,5.35,4.2,1
40.68022919,-73.9221344,33.33,30.5565,31.56,26,5.56,6.69,1
40.81170654,-73.96104431,28.25,30.5385,31.56,26,5.56,6.81,1
40.74686813,-73.89096069,36.93,30.46,31.36,26,5.36,6,1
40.79995346,-73.93858337,36.25,30.448,31.36,26,5.36,6.08,1
40.69073105,-73.99585724,33.75,30.425,31.55,26,5.55,7.5,1
40.6888504,-73.98741913,31.23,30.34,31.36,26,5.36,6.8,1
40.69031906,-73.99206543,27.47,30.285,31.35,26,5.35,7.1,1
40.69230652,-73.94859314,21.9,30.22,31.45,26,5.45,8.2,1
40.84155655,-73.94212341,28.58,30.151,31.36,26,5.36,8.06,1
40.68209076,-73.9766922,23.62,30.0925,31.36,26,5.36,8.45,1
40.86502075,-73.92816925,16.85,30.049,31.36,26,5.36,8.74,1
40.72183609,-73.95815277,30,29.92,31,26,5,7.2,1
40.84396362,-73.83016205,23.38,29.7655,31,26,5,8.23,1
40.74752045,-73.95731354,20.88,27.695,29,26,3,8.7,1
40.76281357,-73.93473053,32.28,27.258,28.14,26,2.14,5.88,1
40.69320297,-73.98888397,26.93,27.057,28.2,26,2.2,7.62,1
40.78580093,-73.95075226,28.45,26.9905,28,26,2,6.73,1
40.70666885,-73.9229126,31.12,26.9305,28,26,2,7.13,1
40.7691803,-73.92835236,38.52,26.1855,27,26,1,5.43,1
40.76288605,-73.9271698,34.75,25.0835,26,26,0,6.11,1
40.78515244,-73.94629669,37.05,25.022,26,26,0,6.52,1
40.67752457,-73.98292542,31.95,24.95,26,26,0,7,1
40.67811584,-73.91073608,30.05,24.902,26,26,0,7.32,1
40.80783081,-73.96411896,26.28,24.89,26,26,0,7.4,1
40.68800354,-73.93643188,27.67,24.8525,26,26,0,7.65,1
40.72142029,-73.84436035,21.88,24.7625,26,26,0,8.25,1
40.75564194,-73.9217453,19.83,24.731,26,26,0,8.46,1
40.7617836,-73.92546082,21.97,24.716,26,26,0,8.56,1
40.77466965,-73.9127121,19.85,24.707,26,26,0,8.62,1
40.82393646,-73.94483185,21.87,33.8755,35.05,25.5,9.55,7.83,1
40.7743454,-73.91307831,18.08,32.2495,33.58,25.5,8.08,8.87,1
40.71038055,-73.96373749,34.63,31.324,32.2,25.5,6.7,5.84,1
40.67808533,-73.94963837,33.93,31.135,32.05,25.5,6.55,6.1,1
40.7887764,-73.95307159,21.65,30.628,31.87,25.5,6.37,8.28,1
40.68117523,-74.00732422,38.25,30.174,30.96,25.5,5.46,5.24,1
40.70330429,-73.9285202,40.88,30.154,30.76,25.5,5.26,4.04,1
40.8128891,-73.94561768,50,30,30.75,25.5,5.25,5,1
40.77626038,-73.9107666,32.32,29.685,30.75,25.5,5.25,7.1,1
40.6780014,-73.97058868,19.12,29.6135,30.86,25.5,5.36,8.31,1
40.76747131,-73.88152313,28.78,29.5915,30.76,25.5,5.26,7.79,1
40.86767578,-73.92140961,20.15,29.554,30.76,25.5,5.26,8.04,1
40.77111435,-73.91694641,28.75,28.435,29.5,25.5,4,7.1,1
40.71813583,-73.95523071,29.05,28.432,29.5,25.5,4,7.12,1
40.72075272,-73.96243286,34.55,27.54,28.5,25.5,3,6.4,1
40.83966446,-73.94067383,29.07,27.051,28.2,25.5,2.7,7.66,1
40.68948364,-73.97000122,27.23,26.932,28,25.5,2.5,7.12,1
40.71724319,-73.96297455,38.98,26.639,27.5,25.5,2,5.74,1
40.80886841,-73.96331024,30.7,26.6045,27.5,25.5,2,5.97,1
40.80739594,-73.93750763,27.63,26.531,27.5,25.5,2,6.46,1
40.68154907,-73.95738983,35,24.597,25.5,25.5,0,6.02,1
40.76580811,-73.92123413,33.95,24.5775,25.5,25.5,0,6.15,1
40.71987152,-73.95555878,35.3,24.5565,25.5,25.5,0,6.29,1
40.77403641,-73.90766907,30.98,24.543,25.5,25.5,0,6.38,1
40.7218132,-73.95817566,33.07,24.5175,25.5,25.5,0,6.55,1
40.69232178,-73.98517609,30.6,24.423,25.5,25.5,0,7.18,1
40.75566101,-73.86814117,24.83,24.3765,25.5,25.5,0,7.49,1
40.57704926,-73.98152161,23.62,24.36,25.5,25.5,0,7.6,1
40.73007965,-73.95644379,22.18,24.3,25.5,25.5,0,8,1
40.76654053,-73.9214325,20.32,24.2775,25.5,25.5,0,8.15,1
40.65506363,-74.00370026,23.35,24.2715,25.5,25.5,0,8.19,1
40.67719269,-73.97988892,21.08,24.237,25.5,25.5,0,8.42,1
40.83475113,-73.94450378,17.03,24.231,25.5,25.5,0,8.46,1
40.76570129,-73.9189682,16.95,24.21,25.5,25.5,0,8.6,1
40.58287811,-73.97506714,12.27,24.15,25.5,25.5,0,9,1
40.74708557,-73.95633698,33.55,31.7245,32.74,25,7.74,6.77,1
40.76537704,-73.9133606,17.4,31.606,32.89,25,7.89,8.56,1
40.7481308,-73.95695496,42.33,31.115,31.7,25,6.7,3.9,1
40.80648804,-73.94641113,37.13,30.643,31.45,25,6.45,5.38,1
40.66264725,-73.89247131,32.4,30.499,31.45,25,6.45,6.34,1
40.7183075,-73.95724487,24.03,30.4055,31.58,25,6.58,7.83,1
40.71487045,-73.95171356,17.13,30.2615,31.58,25,6.58,8.79,1
40.6870575,-73.97585297,38.42,29.765,30.35,25,5.35,3.9,1
40.80577087,-73.94086456,39.92,29.5345,30.16,25,5.16,4.17,1
40.78608322,-73.94263458,37.6,29.389,30.16,25,5.16,5.14,1
40.79079819,-73.95367432,38.73,29.3665,30.16,25,5.16,5.29,1
40.80060959,-73.93523407,31.37,29.3015,30.26,25,5.26,6.39,1
40.68373108,-73.96794128,36.28,29.2885,30.16,25,5.16,5.81,1
40.74436569,-73.9116745,33.88,29.235,30,25,5,5.1,1
40.7316246,-73.95798492,26.58,29.215,30.25,25,5.25,6.9,1
40.67337799,-73.99145508,25.48,29.174,30.26,25,5.26,7.24,1
40.86304092,-73.92750549,14.4,28.982,30.26,25,5.26,8.52,1
40.69338989,-73.9996109,27.73,28.981,30.16,25,5.16,7.86,1
40.83074951,-73.9471817,21.27,28.8105,30,25,5,7.93,1
40.6822319,-73.99351501,21.83,28.8015,30,25,5,7.99,1
40.74406815,-73.92497253,20.15,27.803,29,25,4,7.98,1
40.79668045,-73.94306183,37.37,27.312,28.2,25,3.2,5.92,1
40.68439865,-73.99068451,27.85,26.875,28,25,3,7.5,1
40.86700058,-73.92340851,21.47,26.827,28,25,3,7.82,1
40.79608917,-73.94767761,20.02,26.8105,28,25,3,7.93,1
40.7027359,-73.99087524,17.75,26.266,27.58,25,2.58,8.76,1
40.6483078,-74.01053619,23.15,24.8975,26,25,1,7.35,1
40.73285675,-73.86380768,19.38,24.731,26,25,1,8.46,1
40.80805969,-73.96016693,41.4,24.376,25,25,0,4.16,1
40.80666733,-73.96509552,38.68,24.3085,25,25,0,4.61,1
40.71775818,-73.96232605,32.7,24.13,25,25,0,5.8,1
40.79851532,-73.94178009,34.78,24.124,25,25,0,5.84,1
40.71638489,-73.9593811,34.53,24.115,25,25,0,5.9,1
40.69342804,-73.99020386,22.45,24.1145,25.25,25,0.25,7.57,1
40.70384598,-73.9941864,31.9,24.0985,25,25,0,6.01,1
40.78878021,-73.95308685,31.78,24.091,25,25,0,6.06,1
40.6998024,-73.92386627,33.68,24.07,25,25,0,6.2,1
40.79585266,-73.94786072,20.13,24.0595,25,25,0,6.27,5
40.76361084,-73.92825317,29.82,24.004,25,25,0,6.64,1
40.79796982,-73.93701172,29.55,23.9725,25,25,0,6.85,1
40.69354248,-73.94015503,28.38,23.953,25,25,0,6.98,1
40.75217819,-73.85957336,29.02,23.92,25,25,0,7.2,1
40.87981796,-73.87991333,19.65,23.9005,25,25,0,7.33,5
40.71194839,-73.94126892,27.12,23.8765,25,25,0,7.49,1
40.79621506,-73.93832397,23.68,23.851,25,25,0,7.66,1
40.70376205,-73.9865036,26.35,23.839,25,25,0,7.74,1
40.74747849,-73.88623047,20.82,23.8345,25,25,0,7.77,1
40.71736526,-73.83479309,24.48,23.803,25,25,0,7.98,1
40.76403809,-73.93653107,18.88,23.7805,25,25,0,8.13,1
40.7350769,-73.87429047,16.8,23.737,25,25,0,8.42,1
40.82301331,-73.94244385,18.17,23.7325,25,25,0,8.45,1
40.71292496,-73.82727814,16.98,23.7205,25,25,0,8.53,1
40.71400833,-73.95171356,14.75,23.686,25,25,0,8.76,1
40.72974014,-73.91139984,15.77,48.33,49.5,24.5,25,7.8,1
40.76997375,-73.9174881,37.62,30.085,30.82,24.5,6.32,4.9,1
40.8067627,-73.96470642,17.8,30.072,31.26,24.5,6.76,7.92,1
40.71357346,-73.96588898,23.18,29.816,30.95,24.5,6.45,7.56,1
40.66053772,-73.98020172,18.88,29.7665,30.95,24.5,6.45,7.89,1
40.74787521,-73.95641327,16.82,29.5345,30.82,24.5,6.32,8.57,1
40.82029343,-73.93769836,15.7,29.5015,30.82,24.5,6.32,8.79,1
40.69417191,-73.99459839,35.45,28.9725,29.76,24.5,5.26,5.25,1
40.68227386,-73.99347687,31.4,28.635,29.55,24.5,5.05,6.1,1
40.81285095,-73.9379425,26.62,28.62,29.55,24.5,5.05,6.2,1
40.70249176,-73.9932251,28.32,28.612,29.56,24.5,5.06,6.32,1
40.84225082,-73.93932343,21.93,28.6,29.65,24.5,5.15,7,1
40.73007202,-73.95425415,29.58,28.5745,29.56,24.5,5.06,6.57,1
40.81659317,-73.93893433,26.28,28.57,29.56,24.5,5.06,6.6,1
40.67213821,-73.96445465,25.95,28.522,29.5,24.5,5,6.52,1
40.82619095,-73.92154694,18.48,28.466,29.66,24.5,5.16,7.96,1
40.70299149,-73.99452972,18.08,28.4465,29.66,24.5,5.16,8.09,1
40.68860626,-73.96266937,20.33,28.4405,29.66,24.5,5.16,8.13,1
40.69976425,-73.99092102,21.15,28.4095,29.56,24.5,5.06,7.67,1
40.69421005,-73.98351288,22.57,28.375,29.56,24.5,5.06,7.9,1
40.74600601,-73.95156097,16.98,28.354,29.56,24.5,5.06,8.04,1
40.82327271,-73.90929413,19.03,28.2835,29.5,24.5,5,8.11,1
40.8022728,-73.94409943,17.95,27.2685,28.5,24.5,4,8.21,1
40.66501236,-73.94816589,36.6,26.651,27.38,24.5,2.88,4.86,1
40.67383194,-73.97147369,29.42,26.585,27.5,24.5,3,6.1,1
40.76874161,-73.9251709,32.63,25.6225,26.5,24.5,2,5.85,1
40.78530884,-73.94892883,26.33,25.3585,26.5,24.5,2,7.61,1
40.74474716,-73.88676453,21.67,24.86,26,24.5,1.5,7.6,1
40.7469902,-73.95637512,24.82,24.3735,25.5,24.5,1,7.51,1
40.74321365,-73.92093658,38.95,24.0095,24.5,24.5,0,3.27,1
40.66238785,-73.91949463,35.88,23.81,24.5,24.5,0,4.6,1
40.7287178,-73.85784912,29.32,23.576,24.5,24.5,0,6.16,1
40.6790657,-73.92454529,32.5,23.5715,24.5,24.5,0,6.19,1
40.63236618,-73.94766235,31.47,23.555,24.5,24.5,0,6.3,1
40.68494034,-73.97905731,30.65,23.534,24.5,24.5,0,6.44,1
40.67977905,-73.93785095,31.65,23.5295,24.5,24.5,0,6.47,1
40.74755096,-73.88576508,30.13,23.525,24.5,24.5,0,6.5,1
40.74745178,-73.88965607,27.5,23.4395,24.5,24.5,0,7.07,1
40.67182159,-73.96318054,24.37,23.4365,24.5,24.5,0,7.09,1
40.78659058,-73.94524384,26.57,23.4305,24.5,24.5,0,7.13,1
40.76486588,-73.91699982,24.1,23.384,24.5,24.5,0,7.44,1
40.69224167,-73.9889679,18.9,23.375,24.5,24.5,0,7.5,1
40.79880524,-73.94195557,23.07,23.3195,24.5,24.5,0,7.87,1
40.69175339,-73.81123352,19.27,23.2775,24.5,24.5,0,8.15,1
40.81079102,-73.9430542,17.45,23.2625,24.5,24.5,0,8.25,1
40.73260117,-73.86376953,15.13,23.2205,24.5,24.5,0,8.53,1
40.73049927,-73.86195374,14.42,23.195,24.5,24.5,0,8.7,1
40.81032181,-73.95935059,27.4,30.9575,32,24,8,6.95,1
40.79095459,-73.95362854,19.72,30.4115,31.58,24,7.58,7.79,1
40.67287827,-73.97041321,26.1,29.39,30.32,24,6.32,6.2,1
40.80543518,-73.93909454,21.2,29.17,30.25,24,6.25,7.2,1
40.68996048,-73.99228668,20.83,28.994,30.2,24,6.2,8.04,1
40.79671097,-73.94886017,40.4,28.4905,28.96,24,4.96,3.13,1
40.78987122,-73.95237732,37.57,28.396,28.96,24,4.96,3.76,1
40.69240952,-73.99021149,33.63,28.395,29.16,24,5.16,5.1,1
40.69347382,-73.97991943,33.97,28.2055,28.96,24,4.96,5.03,1
40.83032227,-73.93652344,30.22,28.135,28.96,24,4.96,5.5,1
40.64509964,-73.95993805,32.2,28.0585,28.96,24,4.96,6.01,1
40.65509415,-73.8694458,26.72,28.055,29.06,24,5.06,6.7,1
40.65889359,-73.97537231,30.67,28.05,28.95,24,4.95,6,1
40.68947983,-73.96898651,24.1,28.025,29.15,24,5.15,7.5,1
40.78672028,-73.94516754,26.05,27.9955,28.96,24,4.96,6.43,1
40.80394363,-73.94851685,23.02,27.955,29.05,24,5.05,7.3,1
40.82662582,-73.92196655,20.02,27.941,29.06,24,5.06,7.46,1
40.70241165,-73.98679352,23.32,27.913,28.96,24,4.96,6.98,1
40.82142258,-73.94621277,21.37,27.84,28.95,24,4.95,7.4,1
40.8478775,-73.93792725,16.03,27.832,28.96,24,4.96,7.52,1
